detector_id,detector_name,severity,bioguide_id,member_name,party,state,district,quarter,description,amount,vendor_name,extra_json
E,Rare vendor,MEDIUM,K000401,Kevin Kiley,R,CA,,,"Paid POLLING AMERICA COMMUNICATIONS $376,584 — vendor used by only 2 office(s) total",376583.76,POLLING AMERICA COMMUNICATIONS,"{""vendor_total_across_all_offices"": 445836.76, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 36, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,L000578,Doug LaMalfa,R,CA,,,"Paid POLLING AMERICA COMMUNICATIONS $69,253 — vendor used by only 2 office(s) total",69253.0,POLLING AMERICA COMMUNICATIONS,"{""vendor_total_across_all_offices"": 445836.76, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 36, ""quarters"": ""2024Q4, 2025Q3""}"
E,Rare vendor,MEDIUM,L000598,Nick LaLota,R,NY,,,"Paid RED EAGLE MEDIA GROUP $209,000 — vendor used by only 2 office(s) total",209000.0,RED EAGLE MEDIA GROUP,"{""vendor_total_across_all_offices"": 309000.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 7, ""quarters"": ""2025Q2, 2025Q3""}"
E,Rare vendor,MEDIUM,E000300,Gabe Evans,R,CO,,,"Paid RED EAGLE MEDIA GROUP $100,000 — vendor used by only 2 office(s) total",100000.0,RED EAGLE MEDIA GROUP,"{""vendor_total_across_all_offices"": 309000.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 7, ""quarters"": ""2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,F000478,Russell Fry,R,SC,,,"Paid ON THE MARK DIRECT LLC $150,921 — vendor used by only 2 office(s) total",150921.34000000003,ON THE MARK DIRECT LLC,"{""vendor_total_across_all_offices"": 289355.46, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 28, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,T000480,William R. Timmons IV,R,SC,,,"Paid ON THE MARK DIRECT LLC $138,434 — vendor used by only 2 office(s) total",138434.12,ON THE MARK DIRECT LLC,"{""vendor_total_across_all_offices"": 289355.46, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 28, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3""}"
E,Rare vendor,MEDIUM,L000596,Anna Paulina Luna,R,FL,,,"Paid RIGHT AIM MEDIA LLC $251,146 — vendor used by only 2 office(s) total",251146.09,RIGHT AIM MEDIA LLC,"{""vendor_total_across_all_offices"": 269468.73, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 9, ""quarters"": ""2024Q4""}"
E,Rare vendor,MEDIUM,M001216,Cory Mills,R,FL,,,"Paid RIGHT AIM MEDIA LLC $18,323 — vendor used by only 2 office(s) total",18322.64,RIGHT AIM MEDIA LLC,"{""vendor_total_across_all_offices"": 269468.73, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 9, ""quarters"": ""2024Q4""}"
E,Rare vendor,HIGH,G000589,Lance Gooden,R,TX,,,"Paid HON LANCE GOODEN $269,314 — vendor used by only 1 office(s) total",269314.07,HON LANCE GOODEN,"{""vendor_total_across_all_offices"": 269314.07, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 266, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,M001225,Kevin Mullin,D,CA,,,"Paid DE RITZ LLC $243,423 — vendor used by only 1 office(s) total",243423.47999999998,DE RITZ LLC,"{""vendor_total_across_all_offices"": 243423.48, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 16, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,M001237,Kristen McDonald Rivet,D,MI,,,"Paid OLD TOWN MEDIA LLC $240,165 — vendor used by only 1 office(s) total",240164.88,OLD TOWN MEDIA LLC,"{""vendor_total_across_all_offices"": 240164.88, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 3, ""quarters"": ""2025Q4""}"
E,Rare vendor,MEDIUM,H001096,Harriet M. Hageman,R,WY,,,"Paid SRCP MEDIA INC $93,750 — vendor used by only 2 office(s) total",93750.0,SRCP MEDIA INC,"{""vendor_total_across_all_offices"": 222971.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 11, ""quarters"": ""2024Q4""}"
E,Rare vendor,MEDIUM,B001295,Mike Bost,R,IL,,,"Paid SRCP MEDIA INC $129,221 — vendor used by only 2 office(s) total",129221.0,SRCP MEDIA INC,"{""vendor_total_across_all_offices"": 222971.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 11, ""quarters"": ""2025Q2, 2025Q3""}"
E,Rare vendor,MEDIUM,C001055,Ed Case,D,HI,,,"Paid DOUGLAS EMMETT PROPERTIES LP $147,385 — vendor used by only 2 office(s) total",147385.46999999997,DOUGLAS EMMETT PROPERTIES LP,"{""vendor_total_across_all_offices"": 221471.86, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 36, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,T000487,Jill N. Tokuda,D,HI,,,"Paid DOUGLAS EMMETT PROPERTIES LP $74,086 — vendor used by only 2 office(s) total",74086.39,DOUGLAS EMMETT PROPERTIES LP,"{""vendor_total_across_all_offices"": 221471.86, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 36, ""quarters"": ""2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,T000474,Norma J. Torres,D,CA,,,"Paid JACOBSON & ZILBER STRATEGIES $207,684 — vendor used by only 2 office(s) total",207683.53,JACOBSON & ZILBER STRATEGIES,"{""vendor_total_across_all_offices"": 218318.53, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 8, ""quarters"": ""2025Q1, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,C001110,J. Luis Correa,D,CA,,,"Paid JACOBSON & ZILBER STRATEGIES $10,635 — vendor used by only 2 office(s) total",10635.0,JACOBSON & ZILBER STRATEGIES,"{""vendor_total_across_all_offices"": 218318.53, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 8, ""quarters"": ""2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,L000600,Nicholas A. Langworthy,R,NY,,,"Paid THE SCIOTO GROUP $80,000 — vendor used by only 2 office(s) total",80000.0,THE SCIOTO GROUP,"{""vendor_total_across_all_offices"": 217288.72, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 9, ""quarters"": ""2025Q1""}"
E,Rare vendor,MEDIUM,W000804,Robert J. Wittman,R,VA,,,"Paid THE SCIOTO GROUP $137,289 — vendor used by only 2 office(s) total",137288.72,THE SCIOTO GROUP,"{""vendor_total_across_all_offices"": 217288.72, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 9, ""quarters"": ""2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,G000565,Paul A. Gosar,R,AZ,,,"Paid FOTI LESLIE H. $215,578 — vendor used by only 1 office(s) total",215577.78,FOTI LESLIE H.,"{""vendor_total_across_all_offices"": 215577.78, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 344, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,M001217,Jared Moskowitz,D,FL,,,"Paid VICTORY POLITICAL MAIL $206,992 — vendor used by only 1 office(s) total",206991.95,VICTORY POLITICAL MAIL,"{""vendor_total_across_all_offices"": 206991.95, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 7, ""quarters"": ""2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,E000297,Adriano Espaillat,D,NY,,,"Paid THE PEOPLE OF THE STATE OF NEW YORK $75,999 — vendor used by only 2 office(s) total",75998.76000000001,THE PEOPLE OF THE STATE OF NEW YORK,"{""vendor_total_across_all_offices"": 206781.96, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 30, ""quarters"": ""2024Q4, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,J000294,Hakeem S. Jeffries,D,NY,,,"Paid THE PEOPLE OF THE STATE OF NEW YORK $130,783 — vendor used by only 2 office(s) total",130783.20000000003,THE PEOPLE OF THE STATE OF NEW YORK,"{""vendor_total_across_all_offices"": 206781.96, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 30, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,T000486,Ritchie Torres,D,NY,,,"Paid AUTOMOTIVE REALTY GROUP $206,526 — vendor used by only 1 office(s) total",206526.42,AUTOMOTIVE REALTY GROUP,"{""vendor_total_across_all_offices"": 206526.42, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 26, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,M001137,Gregory W. Meeks,D,NY,,,"Paid BLDG MANAGEMENT CO INC $204,595 — vendor used by only 1 office(s) total",204594.63,BLDG MANAGEMENT CO INC,"{""vendor_total_across_all_offices"": 204594.63, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 15, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,V000081,Nydia M. Velázquez,D,NY,,,"Paid HAVE REALTY CORPORATION $194,255 — vendor used by only 1 office(s) total",194254.50000000003,HAVE REALTY CORPORATION,"{""vendor_total_across_all_offices"": 194254.5, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 15, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,S000250,Pete Sessions,R,TX,,,"Paid HON PETE SESSIONS $193,084 — vendor used by only 1 office(s) total",193084.35,HON PETE SESSIONS,"{""vendor_total_across_all_offices"": 193084.35, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 742, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,C001129,Mike Collins,R,GA,,,"Paid PHILLIPS BRANDON C. $178,867 — vendor used by only 1 office(s) total",178867.15,PHILLIPS BRANDON C.,"{""vendor_total_across_all_offices"": 178867.15, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 312, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,C001130,Jasmine Crockett,D,TX,,,"Paid KINETIC CAMPAIGNS $178,401 — vendor used by only 1 office(s) total",178401.17,KINETIC CAMPAIGNS,"{""vendor_total_across_all_offices"": 178401.17, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 10, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,C001072,André Carson,D,IN,,,"Paid RADI MEDIUM BUYING $177,816 — vendor used by only 1 office(s) total",177816.0,RADI MEDIUM BUYING,"{""vendor_total_across_all_offices"": 177816.0, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 4, ""quarters"": ""2024Q4, 2025Q1, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,S001157,David Scott,D,GA,,,"Paid CHISM STRATEGIES LLC $177,142 — vendor used by only 1 office(s) total",177141.8,CHISM STRATEGIES LLC,"{""vendor_total_across_all_offices"": 177141.8, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 11, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3""}"
E,Rare vendor,HIGH,M001188,Grace Meng,D,NY,,,"Paid MEHRAN PROPERTIES $169,308 — vendor used by only 1 office(s) total",169307.75999999998,MEHRAN PROPERTIES,"{""vendor_total_across_all_offices"": 169307.76, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 43, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,E000300,Gabe Evans,R,CO,,,"Paid BREAKPOINT MEDIA LLC $166,925 — vendor used by only 1 office(s) total",166925.0,BREAKPOINT MEDIA LLC,"{""vendor_total_across_all_offices"": 166925.0, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 21, ""quarters"": ""2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,W000187,Maxine Waters,D,CA,,,"Paid YASAM LLC $163,830 — vendor used by only 1 office(s) total",163830.0,YASAM LLC,"{""vendor_total_across_all_offices"": 163830.0, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 15, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,C001129,Mike Collins,R,GA,,,"Paid SMART MEDIA GROUP LLC $162,389 — vendor used by only 1 office(s) total",162389.0,SMART MEDIA GROUP LLC,"{""vendor_total_across_all_offices"": 162389.0, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 2, ""quarters"": ""2025Q1, 2025Q4""}"
E,Rare vendor,HIGH,B001296,Brendan F. Boyle,D,PA,,,"Paid TECHNICOLOR POLITICAL $160,818 — vendor used by only 1 office(s) total",160818.0,TECHNICOLOR POLITICAL,"{""vendor_total_across_all_offices"": 160818.0, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 7, ""quarters"": ""2025Q1, 2025Q4""}"
E,Rare vendor,MEDIUM,K000402,Timothy M. Kennedy,D,NY,,,"Paid CVC GROUP INC $65,500 — vendor used by only 2 office(s) total",65500.0,CVC GROUP INC,"{""vendor_total_across_all_offices"": 160235.29, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 12, ""quarters"": ""2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,L000557,John B. Larson,D,CT,,,"Paid CVC GROUP INC $94,735 — vendor used by only 2 office(s) total",94735.29000000001,CVC GROUP INC,"{""vendor_total_across_all_offices"": 160235.29, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 12, ""quarters"": ""2025Q4""}"
E,Rare vendor,MEDIUM,K000392,David Kustoff,R,TN,,,"Paid FRANK LLC $140,692 — vendor used by only 2 office(s) total",140692.07,FRANK LLC,"{""vendor_total_across_all_offices"": 160124.19, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 17, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,D000616,Scott DesJarlais,R,TN,,,"Paid FRANK LLC $19,432 — vendor used by only 2 office(s) total",19432.12,FRANK LLC,"{""vendor_total_across_all_offices"": 160124.19, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 17, ""quarters"": ""2025Q1""}"
E,Rare vendor,HIGH,C001080,Judy Chu,D,CA,,,"Paid CALIFORNIA CREDIT UNION $159,580 — vendor used by only 1 office(s) total",159580.47000000003,CALIFORNIA CREDIT UNION,"{""vendor_total_across_all_offices"": 159580.47, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 15, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,M001219,James C. Moylan,R,GU,,,"Paid R & D INVESTMENTS INC $157,312 — vendor used by only 1 office(s) total",157312.0,R & D INVESTMENTS INC,"{""vendor_total_across_all_offices"": 157312.0, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 16, ""quarters"": ""2024Q4, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,D000600,Mario Diaz-Balart,R,FL,,,"Paid AMERICAN WELDING SOCIETY INC $156,658 — vendor used by only 1 office(s) total",156657.99,AMERICAN WELDING SOCIETY INC,"{""vendor_total_across_all_offices"": 156657.99, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 45, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,A000055,Robert B. Aderholt,R,AL,,,"Paid LAWSON CHRISTOPHER L. $156,119 — vendor used by only 1 office(s) total",156119.22999999998,LAWSON CHRISTOPHER L.,"{""vendor_total_across_all_offices"": 156119.23, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 571, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,S001231,Lateefah Simon,D,CA,,,"Paid PETRA BUILDING LLC $156,000 — vendor used by only 1 office(s) total",156000.0,PETRA BUILDING LLC,"{""vendor_total_across_all_offices"": 156000.0, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 19, ""quarters"": ""2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,H001102,Mark Harris,R,NC,,,"Paid CARDINAL FRANKING SERVICES LLC $115,800 — vendor used by only 2 office(s) total",115800.31,CARDINAL FRANKING SERVICES LLC,"{""vendor_total_across_all_offices"": 155795.81, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 10, ""quarters"": ""2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,H001101,Pat Harrigan,R,NC,,,"Paid CARDINAL FRANKING SERVICES LLC $39,996 — vendor used by only 2 office(s) total",39995.5,CARDINAL FRANKING SERVICES LLC,"{""vendor_total_across_all_offices"": 155795.81, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 10, ""quarters"": ""2025Q4""}"
E,Rare vendor,HIGH,C001063,Henry Cuellar,D,TX,,,"Paid CC POLITICAL GROUP LLC $153,715 — vendor used by only 1 office(s) total",153714.68,CC POLITICAL GROUP LLC,"{""vendor_total_across_all_offices"": 153714.68, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 5, ""quarters"": ""2024Q4, 2025Q2""}"
E,Rare vendor,HIGH,C000537,James E. Clyburn,D,SC,,,"Paid FIRST CITZENS BANK & TRUST COMP $152,687 — vendor used by only 1 office(s) total",152686.59,FIRST CITZENS BANK & TRUST COMP,"{""vendor_total_across_all_offices"": 152686.59, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 15, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,L000596,Anna Paulina Luna,R,FL,,,"Paid ELECTORAL COMMUNICATIONS GROUP $128,935 — vendor used by only 2 office(s) total",128935.0,ELECTORAL COMMUNICATIONS GROUP,"{""vendor_total_across_all_offices"": 151312.08, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 11, ""quarters"": ""2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,H001099,Mike Haridopolos,R,FL,,,"Paid ELECTORAL COMMUNICATIONS GROUP $22,377 — vendor used by only 2 office(s) total",22377.079999999998,ELECTORAL COMMUNICATIONS GROUP,"{""vendor_total_across_all_offices"": 151312.08, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 11, ""quarters"": ""2025Q3""}"
E,Rare vendor,MEDIUM,T000491,Derek Tran,D,CA,,,"Paid AMERICAN CONSTITUENT ENGAGEMENT LLC $116,300 — vendor used by only 2 office(s) total",116300.0,AMERICAN CONSTITUENT ENGAGEMENT LLC,"{""vendor_total_across_all_offices"": 150773.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 7, ""quarters"": ""2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,,,"Paid AMERICAN CONSTITUENT ENGAGEMENT LLC $34,473 — vendor used by only 2 office(s) total",34473.0,AMERICAN CONSTITUENT ENGAGEMENT LLC,"{""vendor_total_across_all_offices"": 150773.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 7, ""quarters"": ""2025Q4""}"
E,Rare vendor,MEDIUM,C001055,Ed Case,D,HI,,,"Paid SERVICE PRINTERS HAWAII INC $122,489 — vendor used by only 2 office(s) total",122489.0,SERVICE PRINTERS HAWAII INC,"{""vendor_total_across_all_offices"": 150399.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 10, ""quarters"": ""2024Q4, 2025Q1, 2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,T000487,Jill N. Tokuda,D,HI,,,"Paid SERVICE PRINTERS HAWAII INC $27,910 — vendor used by only 2 office(s) total",27910.0,SERVICE PRINTERS HAWAII INC,"{""vendor_total_across_all_offices"": 150399.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 10, ""quarters"": ""2025Q1""}"
E,Rare vendor,HIGH,K000400,Sydney Kamlager-Dove,D,CA,,,"Paid 4929 WILSHIRE LP $149,998 — vendor used by only 1 office(s) total",149998.35,4929 WILSHIRE LP,"{""vendor_total_across_all_offices"": 149998.35, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 17, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
E,Rare vendor,HIGH,B001322,Michael Baumgartner,R,WA,,,"Paid DATAGRAPHICS LLC $147,019 — vendor used by only 1 office(s) total",147019.23,DATAGRAPHICS LLC,"{""vendor_total_across_all_offices"": 147019.23, ""vendor_distinct_offices"": 1, ""vendor_transaction_count"": 15, ""quarters"": ""2025Q3, 2025Q4""}"
E,Rare vendor,MEDIUM,B000825,Lauren Boebert,R,CO,,,"Paid CAPITOL COMMUNICATIONS LLC $85,500 — vendor used by only 2 office(s) total",85500.0,CAPITOL COMMUNICATIONS LLC,"{""vendor_total_across_all_offices"": 145500.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 16, ""quarters"": ""2024Q4, 2025Q1""}"
E,Rare vendor,MEDIUM,M001216,Cory Mills,R,FL,,,"Paid CAPITOL COMMUNICATIONS LLC $60,000 — vendor used by only 2 office(s) total",60000.0,CAPITOL COMMUNICATIONS LLC,"{""vendor_total_across_all_offices"": 145500.0, ""vendor_distinct_offices"": 2, ""vendor_transaction_count"": 16, ""quarters"": ""2025Q1""}"
